Males,813.0,,,3.0,Other haemoglobinopathies and haemolytic anaemias,,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,3.5,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.6,0.7,0.1,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.8,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.1
Males,814.0,,,4.0,"Other endocrine, blood and immune disorders",,0.4,0.0,0.3,0.3,0.0,1.0,0.0,0.9,0.6,0.1,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.1,0.0,0.1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.3,0.0,0.0,0.3,6.4,0.5,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.6,0.2,0.0,0.1,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.1,2.8,0.0,0.0,0.0,2.8,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.0,3.6,0.6,0.5,0.1,0.1,0.3,2.1,0.0,3.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.3,0.1,0.3,0.0,0.1,0.3,0.1,0.0,0.1,0.7,0.0,0.1,0.0,1.4,0.0,0.0,0.1,0.1,1.4,0.2,0.4,0.0,0.4,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,1.9,0.0,1.2,0.1,0.4,0.0,0.2,0.2,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.1,1.1,0.0,0.1,0.2,0.1,1.2,0.1,15.0,0.1,0.1,0.0,0.2,0.5,0.2,0.0,0.0
Males,820.0,,E.,Mental and substance use disorders,,,0.2,0.0,0.6,0.3,0.0,0.9,0.0,1.2,0.5,0.2,0.0,0.0,1.5,0.0,2.4,0.5,0.0,0.2,0.0,0.4,0.1,0.0,8.3,0.0,0.1,0.2,0.1,0.0,0.1,0.6,2.5,0.1,0.2,0.5,27.8,0.3,0.0,0.1,0.1,0.6,0.4,0.4,0.0,0.3,0.4,0.7,0.8,0.0,0.1,0.5,0.2,0.6,0.0,0.1,0.2,0.0,0.8,0.0,0.7,4.2,0.0,0.0,0.1,5.5,0.5,0.3,0.0,1.8,0.2,0.0,0.0,0.3,0.3,0.5,0.0,25.1,1.0,3.1,0.3,0.2,0.1,1.0,0.0,1.0,0.1,2.1,0.3,0.0,0.0,0.4,0.1,0.3,0.1,0.1,0.0,0.3,0.4,0.0,0.1,0.1,0.3,0.0,0.1,0.0,0.0,0.1,3.6,0.0,0.5,0.0,0.2,0.4,0.5,0.0,0.2,0.3,0.1,0.3,0.1,3.9,0.0,0.4,0.0,2.3,0.0,0.1,0.1,0.6,0.8,2.8,0.3,0.0,0.9,0.4,0.8,34.3,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.5,0.0,0.1,0.0,0.1,0.2,0.0,0.1,1.1,0.1,1.1,0.4,0.5,0.0,0.6,0.4,0.2,0.1,1.0,0.0,0.1,0.0,0.0,0.2,0.5,0.2,0.3,8.0,0.4,2.9,0.4,29.2,0.1,0.3,0.0,0.2,1.4,0.4,0.2,0.2
Males,830.0,,,1.0,Depressive disorders,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Males,831.0,,,,a.,Major depressive disorder,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Males,832.0,,,,b.,Dysthymia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Males,840.0,,,2.0,Bipolar disorder,,.,.,.,.,.,0.0,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,0.0,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,0.0,0.1,.,.,.,0.0,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,0.0,0.0,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,0.0,0.0,.,.,.,.,0.0,.,.,.,.,0.0,.,0.0,.,0.0,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,0.0,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,0.0,.,.,.,.,.,.,.,.
Males,850.0,,,3.0,Schizophrenia,,.,.,.,.,0.0,0.0,.,0.0,.,.,.,.,.,0.0,.,0.0,.,.,.,.,.,.,0.2,0.0,0.0,.,.,.,.,.,0.0,.,.,0.0,.,0.0,.,.,0.0,.,0.0,0.0,0.0,.,.,.,0.0,.,.,.,.,.,.,.,0.0,.,.,.,0.0,0.2,.,.,.,0.1,.,.,0.0,.,.,.,.,.,.,0.0,0.0,.,.,.,.,0.0,0.0,0.1,.,0.2,.,.,.,.,.,.,.,0.0,.,.,.,.,0.0,0.0,.,.,.,.,.,0.0,.,0.0,0.1,.,.,.,.,.,.,.,.,0.0,0.0,0.0,.,.,.,0.0,.,.,0.0,.,.,.,0.0,0.0,0.0,.,0.0,0.0,0.0,.,.,.,0.0,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,0.1,0.0,.,.,0.0,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,0.2,0.0,.,.,0.0,.,.,.,.
Males,860.0,,,4.0,Alcohol use disorders,,0.1,0.0,0.1,0.1,0.0,0.5,0.0,0.3,0.4,0.2,0.0,0.0,0.2,0.0,2.1,0.3,0.0,0.1,0.0,0.3,0.1,0.0,6.8,.,0.1,0.1,0.1,0.0,0.1,0.2,0.7,0.1,0.1,0.4,19.3,0.0,0.0,0.0,0.0,0.2,0.3,0.4,0.0,0.3,0.2,0.4,0.6,0.0,0.1,0.3,0.1,0.6,0.0,0.0,0.1,0.0,0.5,0.0,0.5,2.9,0.0,0.0,0.1,4.2,0.2,0.0,0.0,1.6,0.1,0.0,0.0,0.3,0.2,0.4,0.0,19.6,0.5,0.2,0.0,0.1,0.0,0.2,0.0,0.4,0.0,1.5,0.2,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,2.8,0.0,0.5,0.0,0.1,0.3,0.3,0.0,0.1,0.1,0.0,0.2,0.1,0.8,0.0,0.2,0.0,1.9,0.0,0.1,0.1,0.2,0.3,2.6,0.1,0.0,0.8,0.3,0.6,26.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,.,0.1,0.1,0.0,0.1,0.7,0.0,0.3,0.3,0.1,0.0,0.3,0.2,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,6.8,0.1,0.9,0.2,6.7,0.1,0.1,0.0,0.1,0.6,0.0,0.1,0.0
Males,870.0,,,5.0,Drug use disorders,,0.1,0.0,0.5,0.1,0.0,0.4,0.0,0.9,0.2,0.0,0.0,0.0,1.3,0.0,0.3,0.2,0.0,0.1,0.0,0.1,0.0,0.0,1.2,0.0,0.1,0.1,0.0,0.0,0.0,0.5,1.7,0.0,0.1,0.1,8.5,0.2,0.0,0.1,0.0,0.4,0.1,0.0,0.0,0.1,0.2,0.3,0.2,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.2,1.0,0.0,0.0,0.0,1.3,0.3,0.3,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,5.4,0.5,3.0,0.3,0.1,0.1,0.5,0.0,0.3,0.0,0.6,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.1,3.1,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.3,0.4,0.2,0.1,0.0,0.1,0.1,0.2,8.3,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.1,0.5,0.0,0.2,0.2,0.1,0.0,0.5,0.0,0.1,0.0,0.0,0.1,0.3,0.0,0.1,1.1,0.3,1.9,0.2,22.0,0.0,0.2,0.0,0.1,0.8,0.3,0.1,0.2
Males,871.0,,,,a.,Opioid use disorders,0.1,0.0,0.4,0.1,0.0,0.2,0.0,0.7,0.1,0.0,0.0,0.0,0.6,0.0,0.2,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.4,1.1,0.0,0.1,0.0,5.5,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.4,0.0,0.0,0.0,0.5,0.3,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.3,2.6,0.2,0.1,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,2.3,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.2,0.3,0.1,0.1,0.0,0.0,0.1,0.1,5.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.1,0.4,0.0,0.1,0.1,0.1,0.0,0.4,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.1,0.8,0.3,1.1,0.1,13.3,0.0,0.1,0.0,0.1,0.5,0.2,0.0,0.1
Males,872.0,,,,b.,Cocaine use disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Males,873.0,,,,c.,Amphetamine use disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Males,874.0,,,,d.,Cannabis use disorders,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Males,875.0,,,,e.,Other drug use disorders,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.6,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.2,0.3,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.7,0.1,5.4,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1
Males,880.0,,,6.0,Anxiety disorders,,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,0.0,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.
Males,890.0,,,7.0,Eating disorders,,0.0,0.0,0.0,0.0,.,.,.,.,.,0.0,0.0,0.0,0.0,.,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,.,.,.,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,.,0.0,.,0.0,0.0,.,0.0,.,.,.,.,0.0,0.0,.,0.0,0.0,0.0,0.0,.,0.0,0.0,.,0.0,0.0,0.0,.,.,0.0,0.0,0.0,.,0.0,.,.,0.0,0.0,0.0,.,0.0,0.0,.,.,0.0,0.0,0.0,0.0,.,.,.,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,.,.,0.0,0.0,0.0,0.0,0.0,.,0.0,.,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,.,.,0.0,0.0,.,.,0.0,0.0,.,0.0,.,0.0,.,.,.,0.0,.,.,.,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,.,0.0,0.0,.,.,.,0.0,0.0,0.0,0.0,.,.,0.0,0.0,.,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,.,.,0.0,0.0,.,0.0,0.0,0.0,0.0
Males,900.0,,,8.0,Autism and Asperger syndrome,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Males,910.0,,,9.0,Childhood behavioural disorders,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Males,911.0,,,,a.,Attention deficit/hyperactivity syndrome,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Males,912.0,,,,b.,Conduct disorder,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Males,920.0,,,10.0,Idiopathic intellectual disability,,.,.,.,.,.,0.0,.,0.0,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,0.1,.,0.0,.,.,.,.,.,0.0,.,.,0.0,.,0.0,.,.,.,.,.,0.0,.,0.0,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,0.0,0.1,.,.,.,0.0,.,.,.,.,.,.,0.0,.,.,0.0,.,.,.,.,.,0.0,0.0,0.1,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,0.0,0.0,.,.,.,.,0.0,.,.,.,.,.,.,0.0,.,0.0,.,0.0,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,0.0,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.2,0.0,.,.,.,.,.,.,.
Males,930.0,,,11.0,Other mental and behavioural disorders,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Males,940.0,,F.,Neurological conditions,,,1.4,0.4,2.5,1.0,0.0,2.7,0.1,4.9,1.1,0.6,0.0,0.1,6.9,0.0,1.1,3.3,0.0,0.5,0.1,1.0,0.5,0.1,13.9,0.0,0.5,0.6,0.3,0.0,0.5,1.3,9.0,0.2,0.6,2.3,121.9,1.2,0.0,0.2,0.3,1.2,0.6,2.3,0.1,0.5,1.1,2.8,1.6,0.0,0.8,1.5,4.1,0.4,0.0,0.2,0.1,0.1,4.3,0.1,2.6,18.6,0.1,0.1,0.6,16.0,1.0,0.8,0.0,1.1,0.5,0.1,0.0,0.7,0.6,1.4,0.1,70.5,10.4,5.4,1.2,0.7,1.0,13.4,0.3,11.6,0.2,0.9,1.0,0.0,0.1,0.3,0.2,0.2,0.4,0.1,0.2,0.4,0.3,0.1,0.7,0.5,1.5,0.0,0.7,0.1,0.1,0.1,5.5,0.0,0.1,0.1,2.1,1.3,2.2,0.1,1.2,4.1,0.8,0.2,0.8,6.9,0.1,1.3,0.1,10.2,0.2,0.3,0.2,2.0,2.0,2.5,1.5,0.0,4.5,0.4,1.1,13.5,0.4,0.0,0.0,0.0,0.0,1.7,0.6,1.1,0.0,0.3,0.1,0.4,0.1,0.0,0.6,3.2,0.3,12.4,6.5,1.6,0.0,3.1,2.6,0.8,0.6,6.8,0.0,0.3,0.0,0.2,1.0,5.5,0.3,0.9,5.7,0.3,16.0,1.1,92.4,0.8,1.4,0.0,0.9,8.7,0.9,0.5,0.7
